id,jobs,firms,salary,nums0
2042,android 应用开发工程师,深圳优克云联科技有限公司,1-1.5万/月,5
2043,Android ROM开发工程师,深圳优克云联科技有限公司,0.8-2万/月,10
2044,android驱动工程师(BSP),深圳优克云联科技有限公司,1-1.5万/月,7
2045,软件实施工程师,上海指旺信息科技有限公司西安分公司,6-8千/月,若干
2046,AI开发工程师（应届研究生）,上海指旺信息科技有限公司西安分公司,0.8-1万/月,5
2047,AI开发工程师,上海指旺信息科技有限公司西安分公司,0.8-1.5万/月,5
2048,大数据与人工智能工程师,上海指旺信息科技有限公司西安分公司,0.8-2万/月,2
2049,高级测试工程师,上海指旺信息科技有限公司西安分公司,1-1.4万/月,1
2050,自动化测试工程师,上海指旺信息科技有限公司西安分公司,0.8-1.5万/月,3
2051,运维工程师,北京摩卡软件有限公司,4-6千/月,1
2052,运维工程师（西藏拉萨出差）,北京摩卡软件有限公司,6-8千/月,2
2053,大数据开发工程师,上海思伟软件有限公司,1-3万/月,若干
2054,高级架构师,上海思伟软件有限公司,1.5-3万/月,若干
2055,网页/制作/美工/软件开发实习生,西安利和时代互联网科技有限公司,4.5-6千/月,5
2056,计算机类实习岗（转正5K+）,西安利和时代互联网科技有限公司,4.5-6千/月,8
2057,系统架构师,小马股份有限公司,1.5-2万/月,4
2058,区块链开发工程师,小马股份有限公司,0.7-3.5万/月,5
2059,高级软件测试工程师（西安）,杭州数云信息技术有限公司,1-1.5万/月,1
2060,SaaS系统架构师,得一创新（北京）科技有限公司西安分公司,1-1.5万/月,若干
2061,大数据工程师(BI 可视化方向),陕西智华信科技有限公司,1-1.5万/月,4
2062,软件测试工程师,上海艾飞能源科技有限公司,5-8千/月,2
2063,项目经理（西安办事处）,浩鲸云计算科技股份有限公司,1.4-2万/月,若干
2064,Windchill技术顾问,西安瑞德软件科技有限公司,15-20万/年,3
2065,研发助理工程师,西安闻泰电子科技有限公司,0.6-1万/月,若干
2066,Android Telephony 开发工程师,西安闻泰电子科技有限公司,1-1.5万/月,若干
2067,软件配置工程师,西安闻泰电子科技有限公司,1-1.8万/月,若干
2068,Android应用开发工程师（全国领先的ODM企业）,西安闻泰电子科技有限公司,1-1.5万/月,20
2069,Android开发工程师,西安荣峰软件科技有限公司,0.8-1万/月,3
2070,全栈工程师,陕西智诚合创科技股份有限公司,5-7千/月,1
2071,大数据开发工程师,西安凯道尔网络科技有限公司,5-9千/月,1
2072,移动APP开发工程师,西安凯道尔网络科技有限公司,6-8千/月,1
2073,需求分析师,西安凯道尔网络科技有限公司,4-7千/月,1
2074,研发经理,厦门市巨龙信息科技有限公司,1-1.6万/月,1
2075,开发工程师,西咸新区秦汉新城新丝路数字文化科技有限公司,1.5-2万/月,1
2076,Android研发工程师,西安魔盾电气工程自动化研究所有限公司,0.6-1万/月,2
2077,Android开发工程师,南京君合创胜数据科技有限责任公司,0.8-1.5万/月,3
2078,对日软件工程师,陕西新北邦高科技开发有限公司,0.3-1万/月,10
2079,Cobol开发软件工程师,陕西新北邦高科技开发有限公司,6-8千/月,5
2080,大数据开发工程师(研究院)(职位编号：uniview001245),浙江宇视科技有限公司,0.7-1.2万/月,若干
2081,测试工程师(测试中心)(职位编号：uniview001201),浙江宇视科技有限公司,0.6-1.2万/月,18
2082,软件测试工程师(算法类)(职位编号：uniview001197),浙江宇视科技有限公司,0.6-1万/月,30
2083,芯片性能优化工程师(算法类)(职位编号：uniview001194),浙江宇视科技有限公司,0.8-1.2万/月,10
2084,集群系统开发运维工程师(算法类)(职位编号：uniview001364),浙江宇视科技有限公司,0.8-1.5万/月,若干
2085,自动化开发与测试(测试中心)(职位编号：uniview001299),浙江宇视科技有限公司,0.5-1万/月,若干
2086,软件测试工程师(通用IPC)(职位编号：uniview001190),浙江宇视科技有限公司,0.8-1万/月,8
2087,开发五部―高级软件工程师,西安凌安电脑有限公司,6-8千/月,若干
2088,Android开发工程师,北京京北云商科技有限公司,0.8-1万/月,2
2089,Android开发工程师,北京京北云商科技有限公司,0.8-1万/月,2
2090,计算机/软件工程专业实习生/双休,西安云间信息科技有限公司,4.5-6千/月,8
2091,计算机网络工程专业实习生/双休,西安云间信息科技有限公司,3-4.5千/月,6
2092,网络实习生（安全/运维/优化/通信）零基础,西安云间信息科技有限公司,4.5-6千/月,3
2093,网络工程师（安全/运维）,西安云间信息科技有限公司,6-8千/月,3
2094,初级/中级/高级/软件/硬件/网络/工程师,西安云间信息科技有限公司,0.8-1万/月,3
2095,急聘网络/通信/运维/安全（初级/中级）,西安云间信息科技有限公司,6-8千/月,3
2096,C/C++/C#开发工程师/应届生,西安云间信息科技有限公司,6-8千/月,3
2097,网络工程师（安全/运维/优化/通信）,西安云间信息科技有限公司,6-8千/月,3
2098,高级软件工程师,陕西昌大科技有限公司,0.8-1万/月,1
2099,大数据开发工程师,东方网力科技股份有限公司,1.3-1.8万/月,3
2100,Android高级开发工程师,北京京北云商科技有限公司,0.8-1万/月,2
2101,Android开发工程师,北京京北云商科技有限公司,0.8-1万/月,2
2102,Android开发工程师,北京京北云商科技有限公司,0.8-1万/月,2
2103,Android高级开发工程师,北京京北云商科技有限公司,0.8-1万/月,2
2104,Android开发工程师,北京京北云商科技有限公司,0.8-1万/月,2
2105,Android开发工程师(职位编号：112),北京京北云商科技有限公司,0.8-1万/月,2
2106,Android高级开发工程师(职位编号：112),北京京北云商科技有限公司,0.8-1万/月,2
2107,Android开发工程师(职位编号：111),北京京北云商科技有限公司,0.8-1万/月,2
2108,Android研发工程师(职位编号：111),北京京北云商科技有限公司,0.8-1万/月,2
2109,Senior Full-Stack Developer,奥博杰天软件(北京)有限公司,1-1.5万/月,若干
2110,前置网关协议开发工程师,陕西同力电气有限公司,3-5千/月,5
2111,项目助理,上海梦创双杨数据科技股份有限公司,4.5-6千/月,若干
2112,项目经理,上海梦创双杨数据科技股份有限公司,3.5-5.5千/月,5
2113,实施经理,上海梦创双杨数据科技股份有限公司,3.7-5.9千/月,若干
2114,软件开发工程师,中软国际科技服务有限公司,1-1.5万/月,若干
2115,大数据研发工程师,赞同科技股份有限公司,1-1.5万/月,10
2116,00039-系统分析师,上海趣医网络技术服务有限公司,0.6-1万/月,2
2117,00039-系统分析师,上海趣医网络技术服务有限公司,0.8-1.2万/月,2
2118,系统分析师,上海趣医网络技术服务有限公司,1.2-2万/月,2
2119,软件开发工程师,上海趣医网络技术服务有限公司,1-1.5万/月,若干
2120,现场开发工程师,上海趣医网络技术服务有限公司,0.6-1万/月,5
2121,软件测试工程师,上海趣医网络技术服务有限公司,0.6-1万/月,若干
2122,软件工程师（2019校园招聘）,上海趣医网络技术服务有限公司,0.8-1.5万/月,80
2123,数据库工程师,西安南天电脑系统有限公司,4.5-6千/月,2
2124,导航与控制算法工程师（海洋）,西安天和防务技术股份有限公司,0.8-1万/月,1
2125,导航与控制算法工程师（海洋）,西安天和防务技术股份有限公司,6-8千/月,1
2126,导航与控制算法工程师（海洋）,西安天和防务技术股份有限公司,1-1.5万/月,1
2127,应用软件开发工程师（鼎晟电子）,西安天和防务技术股份有限公司,0.8-1.5万/月,若干
2128,实施工程师,上海精宸科技股份有限公司,4-6千/月,若干
2129,集成架构师,神州数码信息服务股份有限公司,1.5-2.5万/月,1
2130,Web前端开发工程师,西安豆子网络科技有限公司,0.8-1.2万/月,2
2131,项目经理,北京海颐软件有限公司,1.5-2万/月,若干
2132,软件测试工程师,陕西联兴网络科技有限公司,5-7千/月,若干
2133,售前工程师,陕西德容信息技术有限公司,0.5-1万/月,2
2134,unity3d,西安西品网络科技有限公司,6-8千/月,1
2135,游戏SDK接入工程师,西安西品网络科技有限公司,4.5-6千/月,1
2136,后台开发工程师(职位编号：zy),绿盟科技,1-1.5万/月,若干
2137,运维工程师,西安银信博锐信息科技有限公司,4.5-6千/月,若干
2138,算法工程师,西安银信博锐信息科技有限公司,4.5-6千/月,2
2139,Android开发工程师,西安国匠艺海星河酒店管理有限公司,1-1.5万/月,2
2140,Web前端开发工程师―研发部,陕西译喵网络科技有限公司,0.4-1万/月,1
2141,数据库开发工程师,西安润基投资控股有限公司,6-8千/月,3
2142,Android程序员(职位编号：0005),北京十安赛恩科技有限公司,0.6-1万/月,1
2143,软件测试工程师,陕西译喵网络科技有限公司,4-8千/月,2
2144,软件实施工程师,陕西德容信息技术有限公司,4.5-8千/月,3
2145,人工智能实习+双休,陕西金晟网络科技有限公司,4.5-6千/月,若干
2146,机械模具转行软件开发,陕西金晟网络科技有限公司,4.5-6千/月,若干
2147,机械转行IT（可培养）,陕西金晟网络科技有限公司,4.5-6千/月,若干
2148,O基础软件开发助理,陕西金晟网络科技有限公司,4.5-6千/月,若干
2149,理工科类软件实习生,陕西金晟网络科技有限公司,3-4.5千/月,若干
2150,理工科类软件实习生,陕西金晟网络科技有限公司,4.5-6千/月,若干
2151,程序员助理（双休+五险）,陕西金晟网络科技有限公司,4.5-6千/月,若干
2152,O基础软件开发助理,陕西金晟网络科技有限公司,4.5-6千/月,若干
2153,理工科类软件实习生,陕西金晟网络科技有限公司,4.5-6千/月,若干
2154,O基础软件开发助理,陕西金晟网络科技有限公司,4.5-6千/月,若干
2155,程序员助理（双休+五险）,陕西金晟网络科技有限公司,4.5-6千/月,若干
2156,解决方案架构师,销售易,1.5-2万/月,1
2157,前端开发工程师,销售易,1.5-2万/月,2
2158,系统架构师,销售易,2.5-3万/月,若干
2159,技术经理,销售易,3-4万/月,若干
2160,高级测试工程师,销售易,1.5-2万/月,1
2161,（西安）研发经理,销售易,2-2.5万/月,1
2162,测试工程师,销售易,1-1.5万/月,1
2163,后台测试工程师,广州小鹏汽车科技有限公司,1-2万/月,2
2164,系统架构师,陕西凯仕企业管理咨询有限公司,1.5-2万/月,1
2165,GIS开发工程师,陕西凯仕企业管理咨询有限公司,1-1.5万/月,1
2166,DevOps架构师,西安华信智慧数字科技有限公司,1.5-2.5万/月,2
2167,资深开发工程师-PaaS平台,西安华信智慧数字科技有限公司,1.5-2.5万/月,2
2168,自动化测试工程师-汇丰,中软国际科技服务有限公司,0.8-1.5万/月,6
2169,技术经理,陕西德容信息技术有限公司,1.2-2万/月,2
2170,大数据研发工程师（ga-t-20180514-005w),太极计算机股份有限公司,0.8-1.5万/月,若干
2171,高级软件工程师,西安百诺谷科技有限公司,0.8-1.5万/月,2
2172,C#开发工程师,西安百诺谷科技有限公司,0.5-1万/月,2
2173,运维实施工程师,陕西纳吉特数据科技有限公司,3-4.5千/月,1
2174,平台架构师,陕西德容信息技术有限公司,1.8-3.5万/月,1
2175,自动化测试工程师,北京军地联合信息技术研究发展中心（有限合伙）,6-8千/月,2
2176,前端开发工程师(职位编号：06),北京军地联合信息技术研究发展中心（有限合伙）,3-4.5千/月,5
2177,C# Java JavaScript软件开发工程师,陕西晟思智能测控有限公司,2-3千/月,2
2178,Java软件工程师（实习）,北京先进数通信息技术股份公司,1.5-3千/月,2
2179,java大数据实习生,陕西养正文化发展有限公司,3-4.5千/月,9
2180,JAVA高级开发工程师,航天亮丽电气有限责任公司,0.4-1万/月,2
2181,2018信息-Java开发人员（西安工作）,中国东方航空股份有限公司,1.5千以下/月,若干
2182,JAVA开发工程师（2019届）,汇纳科技股份有限公司,2-3千/月,1
2183,Java搜索引擎工程师,北京易讯思达科技开发有限公司,0.4-1万/月,3
2184,Java开发工程师（实习生）,上海指旺信息科技有限公司西安分公司,1.5-2千/月,10
2185,Java高级开发工程师,西安银信博锐信息科技有限公司,0.4-1万/月,5
2186,Java Architect /Senior Team Lead,奥博杰天软件(北京)有限公司,1.5千以下/月,若干
2187,Java software Engineer,奥博杰天软件(北京)有限公司,1.5千以下/月,若干
2188,大数据开发工程师-应届生,西安因联信息科技有限公司,4-7千/月,2
2189,高级前端开发工程师,北京国通创投信息科技有限公司,0.3-1万/月,3
2190,Hadoop开发工程师,西安环太科技发展有限公司,5-8千/月,5
2191,Android开发工程师,西安行方思远网络科技有限公司,1.5-2.5千/月,2
2192,实习软件工程师,西安头等舱网络科技有限公司,2-3千/月,5
2193,应届生软件开发工程师（IoT，AI，深度学习等方向）,西安三星电子研究有限公司,1.5千以下/月,若干
